START graph_PROTEINS_pagerank_curriculum: Sun 21 Jun 2026 12:47:09 AM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset PROTEINS --device 0 --use_cfg --mask_strategy pagerank_curriculum --pagerank_mask_ratio 0.15 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --seeds 0 1 2 3 4 5
2026-06-21 00:47:12,772 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='PROTEINS', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_curriculum', max_epoch=100, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=4, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.15, pagerank_mask_steps=5, pooling='max', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Use node label as node features
******** # Num Graphs: 1113, # Num Feat: 3, # Num Classes: 2 ********
####### Run 0 for seed 0

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3804:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 14 | train_loss: 0.2622:  14%|█▍        | 14/100 [00:09<00:48,  1.79it/s]
Epoch 14 | train_loss: 0.2622:  15%|█▌        | 15/100 [00:09<00:48,  1.74it/s]
Epoch 15 | train_loss: 0.2575:  15%|█▌        | 15/100 [00:10<00:48,  1.74it/s]
Epoch 15 | train_loss: 0.2575:  16%|█▌        | 16/100 [00:10<00:46,  1.80it/s]
Epoch 16 | train_loss: 0.2566:  16%|█▌        | 16/100 [00:10<00:46,  1.80it/s]
Epoch 16 | train_loss: 0.2566:  17%|█▋        | 17/100 [00:10<00:45,  1.84it/s]
Epoch 17 | train_loss: 0.2578:  17%|█▋        | 17/100 [00:11<00:45,  1.84it/s]
Epoch 17 | train_loss: 0.2578:  18%|█▊        | 18/100 [00:11<00:45,  1.82it/s]
Epoch 18 | train_loss: 0.2556:  18%|█▊        | 18/100 [00:11<00:45,  1.82it/s]
Epoch 18 | train_loss: 0.2556:  19%|█▉        | 19/100 [00:11<00:44,  1.84it/s]
Epoch 19 | train_loss: 0.2604:  19%|█▉        | 19/100 [00:12<00:44,  1.84it/s]
Epoch 19 | train_loss: 0.2604:  20%|██        | 20/100 [00:12<00:46,  1.72it/s]
Epoch 20 | train_loss: 0.2554:  20%|██        | 20/100 [00:13<00:46,  1.72it/s]
Epoch 20 | train_loss: 0.2554:  21%|██        | 21/100 [00:13<00:47,  1.65it/s]
Epoch 21 | train_loss: 0.2578:  21%|██        | 21/100 [00:13<00:47,  1.65it/s]
Epoch 21 | train_loss: 0.2578:  22%|██▏       | 22/100 [00:13<00:53,  1.46it/s]
Epoch 22 | train_loss: 0.2551:  22%|██▏       | 22/100 [00:14<00:53,  1.46it/s]
Epoch 22 | train_loss: 0.2551:  23%|██▎       | 23/100 [00:14<00:51,  1.49it/s]
Epoch 23 | train_loss: 0.2560:  23%|██▎       | 23/100 [00:15<00:51,  1.49it/s]
Epoch 23 | train_loss: 0.2560:  24%|██▍       | 24/100 [00:15<00:52,  1.44it/s]
Epoch 24 | train_loss: 0.2564:  24%|██▍       | 24/100 [00:15<00:52,  1.44it/s]
Epoch 24 | train_loss: 0.2564:  25%|██▌       | 25/100 [00:15<00:50,  1.47it/s]
Epoch 25 | train_loss: 0.2565:  25%|██▌       | 25/100 [00:16<00:50,  1.47it/s]
Epoch 25 | train_loss: 0.2565:  26%|██▌       | 26/100 [00:16<00:49,  1.49it/s]
Epoch 26 | train_loss: 0.2557:  26%|██▌       | 26/100 [00:17<00:49,  1.49it/s]
Epoch 26 | train_loss: 0.2557:  27%|██▋       | 27/100 [00:17<00:51,  1.43it/s]
Epoch 27 | train_loss: 0.2547:  27%|██▋       | 27/100 [00:18<00:51,  1.43it/s]
Epoch 27 | train_loss: 0.2547:  28%|██▊       | 28/100 [00:18<00:53,  1.35it/s]
Epoch 28 | train_loss: 0.2546:  28%|██▊       | 28/100 [00:19<00:53,  1.35it/s]
Epoch 28 | train_loss: 0.2546:  29%|██▉       | 29/100 [00:19<00:54,  1.30it/s]
Epoch 29 | train_loss: 0.2539:  29%|██▉       | 29/100 [00:19<00:54,  1.30it/s]
Epoch 29 | train_loss: 0.2539:  30%|███       | 30/100 [00:19<00:50,  1.39it/s]
Epoch 30 | train_loss: 0.2550:  30%|███       | 30/100 [00:20<00:50,  1.39it/s]
Epoch 30 | train_loss: 0.2550:  31%|███       | 31/100 [00:20<00:47,  1.45it/s]
Epoch 31 | train_loss: 0.2546:  31%|███       | 31/100 [00:20<00:47,  1.45it/s]
Epoch 31 | train_loss: 0.2546:  32%|███▏      | 32/100 [00:20<00:44,  1.52it/s]
Epoch 32 | train_loss: 0.2524:  32%|███▏      | 32/100 [00:21<00:44,  1.52it/s]
Epoch 32 | train_loss: 0.2524:  33%|███▎      | 33/100 [00:21<00:43,  1.55it/s]
Epoch 33 | train_loss: 0.2528:  33%|███▎      | 33/100 [00:22<00:43,  1.55it/s]
Epoch 33 | train_loss: 0.2528:  34%|███▍      | 34/100 [00:22<00:43,  1.52it/s]
Epoch 34 | train_loss: 0.2537:  34%|███▍      | 34/100 [00:22<00:43,  1.52it/s]
Epoch 34 | train_loss: 0.2537:  35%|███▌      | 35/100 [00:22<00:42,  1.53it/s]
Epoch 35 | train_loss: 0.2547:  35%|███▌      | 35/100 [00:23<00:42,  1.53it/s]
Epoch 35 | train_loss: 0.2547:  36%|███▌      | 36/100 [00:23<00:41,  1.53it/s]
Epoch 36 | train_loss: 0.2519:  36%|███▌      | 36/100 [00:24<00:41,  1.53it/s]
Epoch 36 | train_loss: 0.2519:  37%|███▋      | 37/100 [00:24<00:43,  1.45it/s]
Epoch 37 | train_loss: 0.2522:  37%|███▋      | 37/100 [00:24<00:43,  1.45it/s]
Epoch 37 | train_loss: 0.2522:  38%|███▊      | 38/100 [00:24<00:42,  1.45it/s]
Epoch 38 | train_loss: 0.2504:  38%|███▊      | 38/100 [00:25<00:42,  1.45it/s]
Epoch 38 | train_loss: 0.2504:  39%|███▉      | 39/100 [00:25<00:44,  1.37it/s]
Epoch 39 | train_loss: 0.2502:  39%|███▉      | 39/100 [00:26<00:44,  1.37it/s]
Epoch 39 | train_loss: 0.2502:  40%|████      | 40/100 [00:26<00:44,  1.35it/s]
Epoch 40 | train_loss: 0.2504:  40%|████      | 40/100 [00:27<00:44,  1.35it/s]
Epoch 40 | train_loss: 0.2504:  41%|████      | 41/100 [00:27<00:43,  1.34it/s]
Epoch 41 | train_loss: 0.2507:  41%|████      | 41/100 [00:28<00:43,  1.34it/s]
Epoch 41 | train_loss: 0.2507:  42%|████▏     | 42/100 [00:28<00:43,  1.33it/s]
Epoch 42 | train_loss: 0.2516:  42%|████▏     | 42/100 [00:28<00:43,  1.33it/s]
Epoch 42 | train_loss: 0.2516:  43%|████▎     | 43/100 [00:28<00:43,  1.32it/s]
Epoch 43 | train_loss: 0.2486:  43%|████▎     | 43/100 [00:29<00:43,  1.32it/s]
Epoch 43 | train_loss: 0.2486:  44%|████▍     | 44/100 [00:29<00:42,  1.31it/s]
Epoch 44 | train_loss: 0.2503:  44%|████▍     | 44/100 [00:30<00:42,  1.31it/s]
Epoch 44 | train_loss: 0.2503:  45%|████▌     | 45/100 [00:30<00:42,  1.28it/s]
Epoch 45 | train_loss: 0.2512:  45%|████▌     | 45/100 [00:31<00:42,  1.28it/s]
Epoch 45 | train_loss: 0.2512:  46%|████▌     | 46/100 [00:31<00:41,  1.30it/s]
Epoch 46 | train_loss: 0.2511:  46%|████▌     | 46/100 [00:31<00:41,  1.30it/s]
Epoch 46 | train_loss: 0.2511:  47%|████▋     | 47/100 [00:31<00:40,  1.32it/s]
Epoch 47 | train_loss: 0.2460:  47%|████▋     | 47/100 [00:32<00:40,  1.32it/s]
Epoch 47 | train_loss: 0.2460:  48%|████▊     | 48/100 [00:32<00:40,  1.30it/s]
Epoch 48 | train_loss: 0.2528:  48%|████▊     | 48/100 [00:33<00:40,  1.30it/s]
Epoch 48 | train_loss: 0.2528:  49%|████▉     | 49/100 [00:33<00:36,  1.40it/s]
Epoch 49 | train_loss: 0.2499:  49%|████▉     | 49/100 [00:33<00:36,  1.40it/s]
Epoch 49 | train_loss: 0.2499:  50%|█████     | 50/100 [00:33<00:34,  1.45it/s]
Epoch 50 | train_loss: 0.2481:  50%|█████     | 50/100 [00:34<00:34,  1.45it/s]
Epoch 50 | train_loss: 0.2481:  51%|█████     | 51/100 [00:34<00:34,  1.41it/s]
Epoch 51 | train_loss: 0.2510:  51%|█████     | 51/100 [00:35<00:34,  1.41it/s]
Epoch 51 | train_loss: 0.2510:  52%|█████▏    | 52/100 [00:35<00:35,  1.34it/s]
Epoch 52 | train_loss: 0.2506:  52%|█████▏    | 52/100 [00:36<00:35,  1.34it/s]
Epoch 52 | train_loss: 0.2506:  53%|█████▎    | 53/100 [00:36<00:37,  1.26it/s]
Epoch 53 | train_loss: 0.2479:  53%|█████▎    | 53/100 [00:37<00:37,  1.26it/s]
Epoch 53 | train_loss: 0.2479:  54%|█████▍    | 54/100 [00:37<00:35,  1.28it/s]
Epoch 54 | train_loss: 0.2479:  54%|█████▍    | 54/100 [00:37<00:35,  1.28it/s]
Epoch 54 | train_loss: 0.2479:  55%|█████▌    | 55/100 [00:37<00:34,  1.31it/s]
Epoch 55 | train_loss: 0.2478:  55%|█████▌    | 55/100 [00:38<00:34,  1.31it/s]
Epoch 55 | train_loss: 0.2478:  56%|█████▌    | 56/100 [00:38<00:32,  1.37it/s]
Epoch 56 | train_loss: 0.2451:  56%|█████▌    | 56/100 [00:39<00:32,  1.37it/s]
Epoch 56 | train_loss: 0.2451:  57%|█████▋    | 57/100 [00:39<00:30,  1.39it/s]
Epoch 57 | train_loss: 0.2464:  57%|█████▋    | 57/100 [00:39<00:30,  1.39it/s]
Epoch 57 | train_loss: 0.2464:  58%|█████▊    | 58/100 [00:39<00:31,  1.35it/s]
Epoch 58 | train_loss: 0.2454:  58%|█████▊    | 58/100 [00:40<00:31,  1.35it/s]
Epoch 58 | train_loss: 0.2454:  59%|█████▉    | 59/100 [00:40<00:30,  1.33it/s]
Epoch 59 | train_loss: 0.2436:  59%|█████▉    | 59/100 [00:41<00:30,  1.33it/s]
Epoch 59 | train_loss: 0.2436:  60%|██████    | 60/100 [00:41<00:29,  1.37it/s]
Epoch 60 | train_loss: 0.2442:  60%|██████    | 60/100 [00:42<00:29,  1.37it/s]
Epoch 60 | train_loss: 0.2442:  61%|██████    | 61/100 [00:42<00:26,  1.45it/s]
Epoch 61 | train_loss: 0.2438:  61%|██████    | 61/100 [00:42<00:26,  1.45it/s]
Epoch 61 | train_loss: 0.2438:  62%|██████▏   | 62/100 [00:42<00:26,  1.45it/s]
Epoch 62 | train_loss: 0.2411:  62%|██████▏   | 62/100 [00:43<00:26,  1.45it/s]
Epoch 62 | train_loss: 0.2411:  63%|██████▎   | 63/100 [00:43<00:26,  1.37it/s]
Epoch 63 | train_loss: 0.2463:  63%|██████▎   | 63/100 [00:44<00:26,  1.37it/s]
Epoch 63 | train_loss: 0.2463:  64%|██████▍   | 64/100 [00:44<00:26,  1.34it/s]
Epoch 64 | train_loss: 0.2474:  64%|██████▍   | 64/100 [00:45<00:26,  1.34it/s]
Epoch 64 | train_loss: 0.2474:  65%|██████▌   | 65/100 [00:45<00:25,  1.36it/s]
Epoch 65 | train_loss: 0.2450:  65%|██████▌   | 65/100 [00:45<00:25,  1.36it/s]
Epoch 65 | train_loss: 0.2450:  66%|██████▌   | 66/100 [00:45<00:25,  1.33it/s]
Epoch 66 | train_loss: 0.2431:  66%|██████▌   | 66/100 [00:46<00:25,  1.33it/s]
Epoch 66 | train_loss: 0.2431:  67%|██████▋   | 67/100 [00:46<00:25,  1.27it/s]
Epoch 67 | train_loss: 0.2435:  67%|██████▋   | 67/100 [00:47<00:25,  1.27it/s]
Epoch 67 | train_loss: 0.2435:  68%|██████▊   | 68/100 [00:47<00:25,  1.28it/s]
Epoch 68 | train_loss: 0.2446:  68%|██████▊   | 68/100 [00:48<00:25,  1.28it/s]
Epoch 68 | train_loss: 0.2446:  69%|██████▉   | 69/100 [00:48<00:23,  1.34it/s]
Epoch 69 | train_loss: 0.2446:  69%|██████▉   | 69/100 [00:48<00:23,  1.34it/s]
Epoch 69 | train_loss: 0.2446:  70%|███████   | 70/100 [00:48<00:23,  1.30it/s]
Epoch 70 | train_loss: 0.2442:  70%|███████   | 70/100 [00:49<00:23,  1.30it/s]
Epoch 70 | train_loss: 0.2442:  71%|███████   | 71/100 [00:49<00:22,  1.31it/s]
Epoch 71 | train_loss: 0.2446:  71%|███████   | 71/100 [00:50<00:22,  1.31it/s]
Epoch 71 | train_loss: 0.2446:  72%|███████▏  | 72/100 [00:50<00:20,  1.35it/s]
Epoch 72 | train_loss: 0.2458:  72%|███████▏  | 72/100 [00:51<00:20,  1.35it/s]
Epoch 72 | train_loss: 0.2458:  73%|███████▎  | 73/100 [00:51<00:19,  1.40it/s]
Epoch 73 | train_loss: 0.2413:  73%|███████▎  | 73/100 [00:51<00:19,  1.40it/s]
Epoch 73 | train_loss: 0.2413:  74%|███████▍  | 74/100 [00:51<00:19,  1.34it/s]
Epoch 74 | train_loss: 0.2410:  74%|███████▍  | 74/100 [00:52<00:19,  1.34it/s]
Epoch 74 | train_loss: 0.2410:  75%|███████▌  | 75/100 [00:52<00:19,  1.29it/s]
Epoch 75 | train_loss: 0.2435:  75%|███████▌  | 75/100 [00:53<00:19,  1.29it/s]
Epoch 75 | train_loss: 0.2435:  76%|███████▌  | 76/100 [00:53<00:19,  1.25it/s]
Epoch 76 | train_loss: 0.2410:  76%|███████▌  | 76/100 [00:54<00:19,  1.25it/s]
Epoch 76 | train_loss: 0.2410:  77%|███████▋  | 77/100 [00:54<00:17,  1.28it/s]
Epoch 77 | train_loss: 0.2424:  77%|███████▋  | 77/100 [00:54<00:17,  1.28it/s]
Epoch 77 | train_loss: 0.2424:  78%|███████▊  | 78/100 [00:54<00:16,  1.34it/s]
Epoch 78 | train_loss: 0.2440:  78%|███████▊  | 78/100 [00:55<00:16,  1.34it/s]
Epoch 78 | train_loss: 0.2440:  79%|███████▉  | 79/100 [00:55<00:15,  1.36it/s]
Epoch 79 | train_loss: 0.2429:  79%|███████▉  | 79/100 [00:56<00:15,  1.36it/s]
Epoch 79 | train_loss: 0.2429:  80%|████████  | 80/100 [00:56<00:15,  1.32it/s]
Epoch 80 | train_loss: 0.2430:  80%|████████  | 80/100 [00:57<00:15,  1.32it/s]
Epoch 80 | train_loss: 0.2430:  81%|████████  | 81/100 [00:57<00:14,  1.28it/s]
Epoch 81 | train_loss: 0.2399:  81%|████████  | 81/100 [00:58<00:14,  1.28it/s]
Epoch 81 | train_loss: 0.2399:  82%|████████▏ | 82/100 [00:58<00:14,  1.25it/s]
Epoch 82 | train_loss: 0.2408:  82%|████████▏ | 82/100 [00:59<00:14,  1.25it/s]
Epoch 82 | train_loss: 0.2408:  83%|████████▎ | 83/100 [00:59<00:13,  1.22it/s]
Epoch 83 | train_loss: 0.2394:  83%|████████▎ | 83/100 [00:59<00:13,  1.22it/s]
Epoch 83 | train_loss: 0.2394:  84%|████████▍ | 84/100 [00:59<00:13,  1.20it/s]
Epoch 84 | train_loss: 0.2396:  84%|████████▍ | 84/100 [01:00<00:13,  1.20it/s]
Epoch 84 | train_loss: 0.2396:  85%|████████▌ | 85/100 [01:00<00:12,  1.20it/s]
Epoch 85 | train_loss: 0.2428:  85%|████████▌ | 85/100 [01:01<00:12,  1.20it/s]
Epoch 85 | train_loss: 0.2428:  86%|████████▌ | 86/100 [01:01<00:11,  1.24it/s]
Epoch 86 | train_loss: 0.2420:  86%|████████▌ | 86/100 [01:02<00:11,  1.24it/s]
Epoch 86 | train_loss: 0.2420:  87%|████████▋ | 87/100 [01:02<00:10,  1.28it/s]
Epoch 87 | train_loss: 0.2384:  87%|████████▋ | 87/100 [01:02<00:10,  1.28it/s]
Epoch 87 | train_loss: 0.2384:  88%|████████▊ | 88/100 [01:02<00:09,  1.28it/s]
Epoch 88 | train_loss: 0.2433:  88%|████████▊ | 88/100 [01:03<00:09,  1.28it/s]
Epoch 88 | train_loss: 0.2433:  89%|████████▉ | 89/100 [01:03<00:08,  1.25it/s]
Epoch 89 | train_loss: 0.2398:  89%|████████▉ | 89/100 [01:04<00:08,  1.25it/s]
Epoch 89 | train_loss: 0.2398:  90%|█████████ | 90/100 [01:04<00:08,  1.23it/s]
Epoch 90 | train_loss: 0.2412:  90%|█████████ | 90/100 [01:05<00:08,  1.23it/s]
Epoch 90 | train_loss: 0.2412:  91%|█████████ | 91/100 [01:05<00:06,  1.30it/s]
Epoch 91 | train_loss: 0.2421:  91%|█████████ | 91/100 [01:05<00:06,  1.30it/s]
Epoch 91 | train_loss: 0.2421:  92%|█████████▏| 92/100 [01:05<00:05,  1.36it/s]
Epoch 92 | train_loss: 0.2415:  92%|█████████▏| 92/100 [01:06<00:05,  1.36it/s]
Epoch 92 | train_loss: 0.2415:  93%|█████████▎| 93/100 [01:06<00:05,  1.36it/s]
Epoch 93 | train_loss: 0.2373:  93%|█████████▎| 93/100 [01:07<00:05,  1.36it/s]
Epoch 93 | train_loss: 0.2373:  94%|█████████▍| 94/100 [01:07<00:04,  1.30it/s]
Epoch 94 | train_loss: 0.2419:  94%|█████████▍| 94/100 [01:08<00:04,  1.30it/s]
Epoch 94 | train_loss: 0.2419:  95%|█████████▌| 95/100 [01:08<00:03,  1.25it/s]
Epoch 95 | train_loss: 0.2380:  95%|█████████▌| 95/100 [01:09<00:03,  1.25it/s]
Epoch 95 | train_loss: 0.2380:  96%|█████████▌| 96/100 [01:09<00:03,  1.21it/s]
Epoch 96 | train_loss: 0.2411:  96%|█████████▌| 96/100 [01:10<00:03,  1.21it/s]
Epoch 96 | train_loss: 0.2411:  97%|█████████▋| 97/100 [01:10<00:02,  1.18it/s]
Epoch 97 | train_loss: 0.2402:  97%|█████████▋| 97/100 [01:11<00:02,  1.18it/s]
Epoch 97 | train_loss: 0.2402:  98%|█████████▊| 98/100 [01:11<00:01,  1.18it/s]
Epoch 98 | train_loss: 0.2389:  98%|█████████▊| 98/100 [01:11<00:01,  1.18it/s]
Epoch 98 | train_loss: 0.2389:  99%|█████████▉| 99/100 [01:11<00:00,  1.18it/s]
Epoch 99 | train_loss: 0.2392:  99%|█████████▉| 99/100 [01:12<00:00,  1.18it/s]
Epoch 99 | train_loss: 0.2392: 100%|██████████| 100/100 [01:12<00:00,  1.17it/s]
Epoch 99 | train_loss: 0.2392: 100%|██████████| 100/100 [01:12<00:00,  1.37it/s]
#Test_f1: 0.7484±0.0415
####### Run 1 for seed 1

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3284:   0%|          | 0/100 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.3284:   1%|          | 1/100 [00:00<01:12,  1.36it/s]
Epoch 1 | train_loss: 0.2772:   1%|          | 1/100 [00:01<01:12,  1.36it/s]
Epoch 1 | train_loss: 0.2772:   2%|▏         | 2/100 [00:01<01:22,  1.19it/s]
Epoch 2 | train_loss: 0.2720:   2%|▏         | 2/100 [00:02<01:22,  1.19it/s]
Epoch 2 | train_loss: 0.2720:   3%|▎         | 3/100 [00:02<01:23,  1.16it/s]
Epoch 3 | train_loss: 0.2659:   3%|▎         | 3/100 [00:03<01:23,  1.16it/s]
Epoch 3 | train_loss: 0.2659:   4%|▍         | 4/100 [00:03<01:21,  1.17it/s]
Epoch 4 | train_loss: 0.2658:   4%|▍         | 4/100 [00:04<01:21,  1.17it/s]
Epoch 4 | train_loss: 0.2658:   5%|▌         | 5/100 [00:04<01:22,  1.15it/s]
Epoch 5 | train_loss: 0.2621:   5%|▌         | 5/100 [00:05<01:22,  1.15it/s]
Epoch 5 | train_loss: 0.2621:   6%|▌         | 6/100 [00:05<01:23,  1.13it/s]
Epoch 6 | train_loss: 0.2646:   6%|▌         | 6/100 [00:06<01:23,  1.13it/s]
Epoch 6 | train_loss: 0.2646:   7%|▋         | 7/100 [00:06<01:21,  1.14it/s]
Epoch 7 | train_loss: 0.2628:   7%|▋         | 7/100 [00:06<01:21,  1.14it/s]
Epoch 7 | train_loss: 0.2628:   8%|▊         | 8/100 [00:06<01:18,  1.17it/s]
Epoch 8 | train_loss: 0.2615:   8%|▊         | 8/100 [00:07<01:18,  1.17it/s]
Epoch 8 | train_loss: 0.2615:   9%|▉         | 9/100 [00:07<01:16,  1.19it/s]
Epoch 9 | train_loss: 0.2604:   9%|▉         | 9/100 [00:08<01:16,  1.19it/s]
Epoch 9 | train_loss: 0.2604:  10%|█         | 10/100 [00:08<01:15,  1.19it/s]
Epoch 10 | train_loss: 0.2584:  10%|█         | 10/100 [00:09<01:15,  1.19it/s]
Epoch 10 | train_loss: 0.2584:  11%|█         | 11/100 [00:09<01:15,  1.18it/s]
Epoch 11 | train_loss: 0.2591:  11%|█         | 11/100 [00:10<01:15,  1.18it/s]
Epoch 11 | train_loss: 0.2591:  12%|█▏        | 12/100 [00:10<01:14,  1.18it/s]
Epoch 12 | train_loss: 0.2576:  12%|█▏        | 12/100 [00:10<01:14,  1.18it/s]
Epoch 12 | train_loss: 0.2576:  13%|█▎        | 13/100 [00:10<01:08,  1.27it/s]
Epoch 13 | train_loss: 0.2597:  13%|█▎        | 13/100 [00:11<01:08,  1.27it/s]
Epoch 13 | train_loss: 0.2597:  14%|█▍        | 14/100 [00:11<01:08,  1.26it/s]
Epoch 14 | train_loss: 0.2572:  14%|█▍        | 14/100 [00:12<01:08,  1.26it/s]
Epoch 14 | train_loss: 0.2572:  15%|█▌        | 15/100 [00:12<01:09,  1.22it/s]
Epoch 15 | train_loss: 0.2567:  15%|█▌        | 15/100 [00:13<01:09,  1.22it/s]
Epoch 15 | train_loss: 0.2567:  16%|█▌        | 16/100 [00:13<01:11,  1.17it/s]
