START graph_PROTEINS_pagerank_preserve_curriculum: Sun 21 Jun 2026 01:15:56 PM CST
COMMAND: /root/miniconda3/envs/graphmae/bin/python main_graph.py --dataset PROTEINS --device 0 --use_cfg --mask_strategy pagerank_preserve_curriculum --pagerank_mask_ratio 0.20 --pagerank_mask_steps 5 --pagerank_iters 20 --pagerank_damping 0.85 --pagerank_preserve_power 2.0 --seeds 0 1 2 3 4 5
2026-06-21 13:15:59,641 - INFO - Using best configs
------ Use best configs ------
Namespace(activation='prelu', alpha_l=1, attn_drop=0.1, batch_size=32, concat_hidden=False, dataset='PROTEINS', decoder='gin', deg4feat=False, degree_mask_power=1.0, degree_mask_ratio=0.3, device=0, drop_edge_rate=0.0, encoder='gin', in_drop=0.2, linear_prob=True, load_model=False, logging=False, loss_fn='sce', lr=0.00015, lr_f=0.001, mask_rate=0.5, mask_strategy='pagerank_preserve_curriculum', max_epoch=100, max_epoch_f=30, negative_slope=0.2, norm='batchnorm', num_heads=4, num_hidden=512, num_layers=3, num_out_heads=1, optimizer='adam', pagerank_damping=0.85, pagerank_iters=20, pagerank_mask_ratio=0.2, pagerank_mask_steps=5, pagerank_preserve_power=2.0, pooling='max', replace_rate=0.0, residual=False, save_model=False, scheduler=False, seeds=[0, 1, 2, 3, 4, 5], structmae_beta=0.25, structmae_damping=0.85, structmae_iters=20, structmae_score='pagerank', use_cfg=True, warmup_steps=-1, weight_decay=0.0, weight_decay_f=0.0)
Use node label as node features
******** # Num Graphs: 1113, # Num Feat: 3, # Num Classes: 2 ********
####### Run 0 for seed 0

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3804:   0%|          | 0/100 [00:01<?, ?it/s]
Epoch 23 | train_loss: 0.2553:  23%|██▎       | 23/100 [00:18<01:11,  1.07it/s]
Epoch 23 | train_loss: 0.2553:  24%|██▍       | 24/100 [00:18<01:11,  1.06it/s]
Epoch 24 | train_loss: 0.2565:  24%|██▍       | 24/100 [00:20<01:11,  1.06it/s]
Epoch 24 | train_loss: 0.2565:  25%|██▌       | 25/100 [00:20<01:13,  1.02it/s]
Epoch 25 | train_loss: 0.2531:  25%|██▌       | 25/100 [00:21<01:13,  1.02it/s]
Epoch 25 | train_loss: 0.2531:  26%|██▌       | 26/100 [00:21<01:12,  1.02it/s]
Epoch 26 | train_loss: 0.2549:  26%|██▌       | 26/100 [00:22<01:12,  1.02it/s]
Epoch 26 | train_loss: 0.2549:  27%|██▋       | 27/100 [00:22<01:12,  1.01it/s]
Epoch 27 | train_loss: 0.2544:  27%|██▋       | 27/100 [00:23<01:12,  1.01it/s]
Epoch 27 | train_loss: 0.2544:  28%|██▊       | 28/100 [00:23<01:12,  1.00s/it]
Epoch 28 | train_loss: 0.2545:  28%|██▊       | 28/100 [00:24<01:12,  1.00s/it]
Epoch 28 | train_loss: 0.2545:  29%|██▉       | 29/100 [00:24<01:11,  1.00s/it]
Epoch 29 | train_loss: 0.2547:  29%|██▉       | 29/100 [00:25<01:11,  1.00s/it]
Epoch 29 | train_loss: 0.2547:  30%|███       | 30/100 [00:25<01:09,  1.00it/s]
Epoch 30 | train_loss: 0.2545:  30%|███       | 30/100 [00:26<01:09,  1.00it/s]
Epoch 30 | train_loss: 0.2545:  31%|███       | 31/100 [00:26<01:08,  1.01it/s]
Epoch 31 | train_loss: 0.2549:  31%|███       | 31/100 [00:27<01:08,  1.01it/s]
Epoch 31 | train_loss: 0.2549:  32%|███▏      | 32/100 [00:27<01:07,  1.00it/s]
Epoch 32 | train_loss: 0.2503:  32%|███▏      | 32/100 [00:28<01:07,  1.00it/s]
Epoch 32 | train_loss: 0.2503:  33%|███▎      | 33/100 [00:28<01:07,  1.00s/it]
Epoch 33 | train_loss: 0.2511:  33%|███▎      | 33/100 [00:29<01:07,  1.00s/it]
Epoch 33 | train_loss: 0.2511:  34%|███▍      | 34/100 [00:29<01:06,  1.00s/it]
Epoch 34 | train_loss: 0.2513:  34%|███▍      | 34/100 [00:30<01:06,  1.00s/it]
Epoch 34 | train_loss: 0.2513:  35%|███▌      | 35/100 [00:30<01:05,  1.00s/it]
Epoch 35 | train_loss: 0.2503:  35%|███▌      | 35/100 [00:31<01:05,  1.00s/it]
Epoch 35 | train_loss: 0.2503:  36%|███▌      | 36/100 [00:31<01:05,  1.02s/it]
Epoch 36 | train_loss: 0.2492:  36%|███▌      | 36/100 [00:32<01:05,  1.02s/it]
Epoch 36 | train_loss: 0.2492:  37%|███▋      | 37/100 [00:32<01:04,  1.02s/it]
Epoch 37 | train_loss: 0.2513:  37%|███▋      | 37/100 [00:33<01:04,  1.02s/it]
Epoch 37 | train_loss: 0.2513:  38%|███▊      | 38/100 [00:33<01:02,  1.01s/it]
Epoch 38 | train_loss: 0.2521:  38%|███▊      | 38/100 [00:34<01:02,  1.01s/it]
Epoch 38 | train_loss: 0.2521:  39%|███▉      | 39/100 [00:34<01:02,  1.02s/it]
Epoch 39 | train_loss: 0.2488:  39%|███▉      | 39/100 [00:35<01:02,  1.02s/it]
Epoch 39 | train_loss: 0.2488:  40%|████      | 40/100 [00:35<01:01,  1.02s/it]
Epoch 40 | train_loss: 0.2504:  40%|████      | 40/100 [00:36<01:01,  1.02s/it]
Epoch 40 | train_loss: 0.2504:  41%|████      | 41/100 [00:36<01:00,  1.03s/it]
Epoch 41 | train_loss: 0.2515:  41%|████      | 41/100 [00:37<01:00,  1.03s/it]
Epoch 41 | train_loss: 0.2515:  42%|████▏     | 42/100 [00:37<00:59,  1.02s/it]
Epoch 42 | train_loss: 0.2489:  42%|████▏     | 42/100 [00:38<00:59,  1.02s/it]
Epoch 42 | train_loss: 0.2489:  43%|████▎     | 43/100 [00:38<00:58,  1.02s/it]
Epoch 43 | train_loss: 0.2511:  43%|████▎     | 43/100 [00:39<00:58,  1.02s/it]
Epoch 43 | train_loss: 0.2511:  44%|████▍     | 44/100 [00:39<00:57,  1.02s/it]
Epoch 44 | train_loss: 0.2493:  44%|████▍     | 44/100 [00:40<00:57,  1.02s/it]
Epoch 44 | train_loss: 0.2493:  45%|████▌     | 45/100 [00:40<00:54,  1.02it/s]
Epoch 45 | train_loss: 0.2505:  45%|████▌     | 45/100 [00:41<00:54,  1.02it/s]
Epoch 45 | train_loss: 0.2505:  46%|████▌     | 46/100 [00:41<00:53,  1.02it/s]
Epoch 46 | train_loss: 0.2464:  46%|████▌     | 46/100 [00:42<00:53,  1.02it/s]
Epoch 46 | train_loss: 0.2464:  47%|████▋     | 47/100 [00:42<00:51,  1.02it/s]
Epoch 47 | train_loss: 0.2501:  47%|████▋     | 47/100 [00:43<00:51,  1.02it/s]
Epoch 47 | train_loss: 0.2501:  48%|████▊     | 48/100 [00:43<00:51,  1.01it/s]
Epoch 48 | train_loss: 0.2490:  48%|████▊     | 48/100 [00:44<00:51,  1.01it/s]
Epoch 48 | train_loss: 0.2490:  49%|████▉     | 49/100 [00:44<00:50,  1.02it/s]
Epoch 49 | train_loss: 0.2474:  49%|████▉     | 49/100 [00:45<00:50,  1.02it/s]
Epoch 49 | train_loss: 0.2474:  50%|█████     | 50/100 [00:45<00:48,  1.04it/s]
Epoch 50 | train_loss: 0.2437:  50%|█████     | 50/100 [00:46<00:48,  1.04it/s]
Epoch 50 | train_loss: 0.2437:  51%|█████     | 51/100 [00:46<00:47,  1.02it/s]
Epoch 51 | train_loss: 0.2480:  51%|█████     | 51/100 [00:46<00:47,  1.02it/s]
Epoch 51 | train_loss: 0.2480:  52%|█████▏    | 52/100 [00:46<00:46,  1.03it/s]
Epoch 52 | train_loss: 0.2468:  52%|█████▏    | 52/100 [00:47<00:46,  1.03it/s]
Epoch 52 | train_loss: 0.2468:  53%|█████▎    | 53/100 [00:47<00:46,  1.01it/s]
Epoch 53 | train_loss: 0.2453:  53%|█████▎    | 53/100 [00:49<00:46,  1.01it/s]
Epoch 53 | train_loss: 0.2453:  54%|█████▍    | 54/100 [00:49<00:45,  1.00it/s]
Epoch 54 | train_loss: 0.2451:  54%|█████▍    | 54/100 [00:50<00:45,  1.00it/s]
Epoch 54 | train_loss: 0.2451:  55%|█████▌    | 55/100 [00:50<00:46,  1.03s/it]
Epoch 55 | train_loss: 0.2484:  55%|█████▌    | 55/100 [00:51<00:46,  1.03s/it]
Epoch 55 | train_loss: 0.2484:  56%|█████▌    | 56/100 [00:51<00:45,  1.04s/it]
Epoch 56 | train_loss: 0.2477:  56%|█████▌    | 56/100 [00:52<00:45,  1.04s/it]
Epoch 56 | train_loss: 0.2477:  57%|█████▋    | 57/100 [00:52<00:44,  1.04s/it]
Epoch 57 | train_loss: 0.2451:  57%|█████▋    | 57/100 [00:53<00:44,  1.04s/it]
Epoch 57 | train_loss: 0.2451:  58%|█████▊    | 58/100 [00:53<00:42,  1.01s/it]
Epoch 58 | train_loss: 0.2463:  58%|█████▊    | 58/100 [00:54<00:42,  1.01s/it]
Epoch 58 | train_loss: 0.2463:  59%|█████▉    | 59/100 [00:54<00:40,  1.01it/s]
Epoch 59 | train_loss: 0.2450:  59%|█████▉    | 59/100 [00:55<00:40,  1.01it/s]
Epoch 59 | train_loss: 0.2450:  60%|██████    | 60/100 [00:55<00:39,  1.03it/s]
Epoch 60 | train_loss: 0.2467:  60%|██████    | 60/100 [00:56<00:39,  1.03it/s]
Epoch 60 | train_loss: 0.2467:  61%|██████    | 61/100 [00:56<00:38,  1.00it/s]
Epoch 61 | train_loss: 0.2446:  61%|██████    | 61/100 [00:57<00:38,  1.00it/s]
Epoch 61 | train_loss: 0.2446:  62%|██████▏   | 62/100 [00:57<00:37,  1.00it/s]
Epoch 62 | train_loss: 0.2438:  62%|██████▏   | 62/100 [00:58<00:37,  1.00it/s]
Epoch 62 | train_loss: 0.2438:  63%|██████▎   | 63/100 [00:58<00:36,  1.03it/s]
Epoch 63 | train_loss: 0.2451:  63%|██████▎   | 63/100 [00:58<00:36,  1.03it/s]
Epoch 63 | train_loss: 0.2451:  64%|██████▍   | 64/100 [00:58<00:35,  1.03it/s]
Epoch 64 | train_loss: 0.2472:  64%|██████▍   | 64/100 [01:00<00:35,  1.03it/s]
Epoch 64 | train_loss: 0.2472:  65%|██████▌   | 65/100 [01:00<00:34,  1.01it/s]
Epoch 65 | train_loss: 0.2450:  65%|██████▌   | 65/100 [01:00<00:34,  1.01it/s]
Epoch 65 | train_loss: 0.2450:  66%|██████▌   | 66/100 [01:00<00:33,  1.02it/s]
Epoch 66 | train_loss: 0.2422:  66%|██████▌   | 66/100 [01:01<00:33,  1.02it/s]
Epoch 66 | train_loss: 0.2422:  67%|██████▋   | 67/100 [01:01<00:32,  1.01it/s]
Epoch 67 | train_loss: 0.2429:  67%|██████▋   | 67/100 [01:02<00:32,  1.01it/s]
Epoch 67 | train_loss: 0.2429:  68%|██████▊   | 68/100 [01:02<00:31,  1.02it/s]
Epoch 68 | train_loss: 0.2451:  68%|██████▊   | 68/100 [01:03<00:31,  1.02it/s]
Epoch 68 | train_loss: 0.2451:  69%|██████▉   | 69/100 [01:03<00:30,  1.01it/s]
Epoch 69 | train_loss: 0.2425:  69%|██████▉   | 69/100 [01:05<00:30,  1.01it/s]
Epoch 69 | train_loss: 0.2425:  70%|███████   | 70/100 [01:05<00:30,  1.01s/it]
Epoch 70 | train_loss: 0.2415:  70%|███████   | 70/100 [01:06<00:30,  1.01s/it]
Epoch 70 | train_loss: 0.2415:  71%|███████   | 71/100 [01:06<00:29,  1.01s/it]
Epoch 71 | train_loss: 0.2422:  71%|███████   | 71/100 [01:06<00:29,  1.01s/it]
Epoch 71 | train_loss: 0.2422:  72%|███████▏  | 72/100 [01:06<00:27,  1.00it/s]
Epoch 72 | train_loss: 0.2434:  72%|███████▏  | 72/100 [01:07<00:27,  1.00it/s]
Epoch 72 | train_loss: 0.2434:  73%|███████▎  | 73/100 [01:07<00:26,  1.01it/s]
Epoch 73 | train_loss: 0.2436:  73%|███████▎  | 73/100 [01:08<00:26,  1.01it/s]
Epoch 73 | train_loss: 0.2436:  74%|███████▍  | 74/100 [01:08<00:25,  1.01it/s]
Epoch 74 | train_loss: 0.2418:  74%|███████▍  | 74/100 [01:09<00:25,  1.01it/s]
Epoch 74 | train_loss: 0.2418:  75%|███████▌  | 75/100 [01:09<00:24,  1.00it/s]
Epoch 75 | train_loss: 0.2443:  75%|███████▌  | 75/100 [01:11<00:24,  1.00it/s]
Epoch 75 | train_loss: 0.2443:  76%|███████▌  | 76/100 [01:11<00:24,  1.01s/it]
Epoch 76 | train_loss: 0.2435:  76%|███████▌  | 76/100 [01:12<00:24,  1.01s/it]
Epoch 76 | train_loss: 0.2435:  77%|███████▋  | 77/100 [01:12<00:23,  1.01s/it]
Epoch 77 | train_loss: 0.2412:  77%|███████▋  | 77/100 [01:13<00:23,  1.01s/it]
Epoch 77 | train_loss: 0.2412:  78%|███████▊  | 78/100 [01:13<00:22,  1.02s/it]
Epoch 78 | train_loss: 0.2427:  78%|███████▊  | 78/100 [01:14<00:22,  1.02s/it]
Epoch 78 | train_loss: 0.2427:  79%|███████▉  | 79/100 [01:14<00:21,  1.01s/it]
Epoch 79 | train_loss: 0.2426:  79%|███████▉  | 79/100 [01:15<00:21,  1.01s/it]
Epoch 79 | train_loss: 0.2426:  80%|████████  | 80/100 [01:15<00:20,  1.01s/it]
Epoch 80 | train_loss: 0.2412:  80%|████████  | 80/100 [01:16<00:20,  1.01s/it]
Epoch 80 | train_loss: 0.2412:  81%|████████  | 81/100 [01:16<00:19,  1.05s/it]
Epoch 81 | train_loss: 0.2433:  81%|████████  | 81/100 [01:17<00:19,  1.05s/it]
Epoch 81 | train_loss: 0.2433:  82%|████████▏ | 82/100 [01:17<00:18,  1.05s/it]
Epoch 82 | train_loss: 0.2415:  82%|████████▏ | 82/100 [01:18<00:18,  1.05s/it]
Epoch 82 | train_loss: 0.2415:  83%|████████▎ | 83/100 [01:18<00:17,  1.04s/it]
Epoch 83 | train_loss: 0.2418:  83%|████████▎ | 83/100 [01:19<00:17,  1.04s/it]
Epoch 83 | train_loss: 0.2418:  84%|████████▍ | 84/100 [01:19<00:17,  1.10s/it]
Epoch 84 | train_loss: 0.2398:  84%|████████▍ | 84/100 [01:20<00:17,  1.10s/it]
Epoch 84 | train_loss: 0.2398:  85%|████████▌ | 85/100 [01:20<00:16,  1.12s/it]
Epoch 85 | train_loss: 0.2410:  85%|████████▌ | 85/100 [01:21<00:16,  1.12s/it]
Epoch 85 | train_loss: 0.2410:  86%|████████▌ | 86/100 [01:21<00:15,  1.12s/it]
Epoch 86 | train_loss: 0.2424:  86%|████████▌ | 86/100 [01:22<00:15,  1.12s/it]
Epoch 86 | train_loss: 0.2424:  87%|████████▋ | 87/100 [01:22<00:14,  1.10s/it]
Epoch 87 | train_loss: 0.2400:  87%|████████▋ | 87/100 [01:24<00:14,  1.10s/it]
Epoch 87 | train_loss: 0.2400:  88%|████████▊ | 88/100 [01:24<00:13,  1.11s/it]
Epoch 88 | train_loss: 0.2445:  88%|████████▊ | 88/100 [01:25<00:13,  1.11s/it]
Epoch 88 | train_loss: 0.2445:  89%|████████▉ | 89/100 [01:25<00:14,  1.28s/it]
Epoch 89 | train_loss: 0.2423:  89%|████████▉ | 89/100 [01:27<00:14,  1.28s/it]
Epoch 89 | train_loss: 0.2423:  90%|█████████ | 90/100 [01:27<00:14,  1.40s/it]
Epoch 90 | train_loss: 0.2416:  90%|█████████ | 90/100 [01:29<00:14,  1.40s/it]
Epoch 90 | train_loss: 0.2416:  91%|█████████ | 91/100 [01:29<00:13,  1.46s/it]
Epoch 91 | train_loss: 0.2420:  91%|█████████ | 91/100 [01:30<00:13,  1.46s/it]
Epoch 91 | train_loss: 0.2420:  92%|█████████▏| 92/100 [01:30<00:11,  1.47s/it]
Epoch 92 | train_loss: 0.2402:  92%|█████████▏| 92/100 [01:32<00:11,  1.47s/it]
Epoch 92 | train_loss: 0.2402:  93%|█████████▎| 93/100 [01:32<00:10,  1.51s/it]
Epoch 93 | train_loss: 0.2391:  93%|█████████▎| 93/100 [01:33<00:10,  1.51s/it]
Epoch 93 | train_loss: 0.2391:  94%|█████████▍| 94/100 [01:33<00:09,  1.54s/it]
Epoch 94 | train_loss: 0.2392:  94%|█████████▍| 94/100 [01:35<00:09,  1.54s/it]
Epoch 94 | train_loss: 0.2392:  95%|█████████▌| 95/100 [01:35<00:07,  1.58s/it]
Epoch 95 | train_loss: 0.2394:  95%|█████████▌| 95/100 [01:37<00:07,  1.58s/it]
Epoch 95 | train_loss: 0.2394:  96%|█████████▌| 96/100 [01:37<00:06,  1.62s/it]
Epoch 96 | train_loss: 0.2394:  96%|█████████▌| 96/100 [01:38<00:06,  1.62s/it]
Epoch 96 | train_loss: 0.2394:  97%|█████████▋| 97/100 [01:38<00:04,  1.65s/it]
Epoch 97 | train_loss: 0.2387:  97%|█████████▋| 97/100 [01:40<00:04,  1.65s/it]
Epoch 97 | train_loss: 0.2387:  98%|█████████▊| 98/100 [01:40<00:03,  1.66s/it]
Epoch 98 | train_loss: 0.2420:  98%|█████████▊| 98/100 [01:42<00:03,  1.66s/it]
Epoch 98 | train_loss: 0.2420:  99%|█████████▉| 99/100 [01:42<00:01,  1.68s/it]
Epoch 99 | train_loss: 0.2398:  99%|█████████▉| 99/100 [01:43<00:01,  1.68s/it]
Epoch 99 | train_loss: 0.2398: 100%|██████████| 100/100 [01:43<00:00,  1.68s/it]
Epoch 99 | train_loss: 0.2398: 100%|██████████| 100/100 [01:43<00:00,  1.04s/it]
#Test_f1: 0.7484±0.0379
####### Run 1 for seed 1

  0%|          | 0/100 [00:00<?, ?it/s]/root/miniconda3/envs/graphmae/lib/python3.8/site-packages/dgl/backend/pytorch/tensor.py:352: UserWarning: TypedStorage is deprecated. It will be removed in the future and UntypedStorage will be the only storage class. This should only matter to you if you are using storages directly.  To access UntypedStorage directly, use tensor.untyped_storage() instead of tensor.storage()
  assert input.numel() == input.storage().size(), "Cannot convert view " \

Epoch 0 | train_loss: 0.3284:   0%|          | 0/100 [00:00<?, ?it/s]
Epoch 0 | train_loss: 0.3284:   1%|          | 1/100 [00:00<01:13,  1.35it/s]
Epoch 1 | train_loss: 0.2772:   1%|          | 1/100 [00:01<01:13,  1.35it/s]
Epoch 1 | train_loss: 0.2772:   2%|▏         | 2/100 [00:01<01:25,  1.15it/s]
Epoch 2 | train_loss: 0.2720:   2%|▏         | 2/100 [00:02<01:25,  1.15it/s]
Epoch 2 | train_loss: 0.2720:   3%|▎         | 3/100 [00:02<01:26,  1.13it/s]
Epoch 3 | train_loss: 0.2659:   3%|▎         | 3/100 [00:03<01:26,  1.13it/s]
Epoch 3 | train_loss: 0.2659:   4%|▍         | 4/100 [00:03<01:26,  1.11it/s]
Epoch 4 | train_loss: 0.2658:   4%|▍         | 4/100 [00:04<01:26,  1.11it/s]
Epoch 4 | train_loss: 0.2658:   5%|▌         | 5/100 [00:04<01:29,  1.06it/s]
Epoch 5 | train_loss: 0.2621:   5%|▌         | 5/100 [00:05<01:29,  1.06it/s]
Epoch 5 | train_loss: 0.2621:   6%|▌         | 6/100 [00:05<01:28,  1.06it/s]
Epoch 6 | train_loss: 0.2646:   6%|▌         | 6/100 [00:06<01:28,  1.06it/s]
Epoch 6 | train_loss: 0.2646:   7%|▋         | 7/100 [00:06<01:27,  1.06it/s]
Epoch 7 | train_loss: 0.2628:   7%|▋         | 7/100 [00:07<01:27,  1.06it/s]
Epoch 7 | train_loss: 0.2628:   8%|▊         | 8/100 [00:07<01:24,  1.08it/s]
Epoch 8 | train_loss: 0.2615:   8%|▊         | 8/100 [00:08<01:24,  1.08it/s]
Epoch 8 | train_loss: 0.2615:   9%|▉         | 9/100 [00:08<01:24,  1.08it/s]
Epoch 9 | train_loss: 0.2604:   9%|▉         | 9/100 [00:09<01:24,  1.08it/s]
Epoch 9 | train_loss: 0.2604:  10%|█         | 10/100 [00:09<01:24,  1.06it/s]
Epoch 10 | train_loss: 0.2584:  10%|█         | 10/100 [00:10<01:24,  1.06it/s]
Epoch 10 | train_loss: 0.2584:  11%|█         | 11/100 [00:10<01:22,  1.07it/s]
Epoch 11 | train_loss: 0.2591:  11%|█         | 11/100 [00:11<01:22,  1.07it/s]
Epoch 11 | train_loss: 0.2591:  12%|█▏        | 12/100 [00:11<01:23,  1.05it/s]
Epoch 12 | train_loss: 0.2576:  12%|█▏        | 12/100 [00:12<01:23,  1.05it/s]
Epoch 12 | train_loss: 0.2576:  13%|█▎        | 13/100 [00:12<01:23,  1.05it/s]
Epoch 13 | train_loss: 0.2597:  13%|█▎        | 13/100 [00:13<01:23,  1.05it/s]
Epoch 13 | train_loss: 0.2597:  14%|█▍        | 14/100 [00:13<01:22,  1.05it/s]
Epoch 14 | train_loss: 0.2571:  14%|█▍        | 14/100 [00:14<01:22,  1.05it/s]
Epoch 14 | train_loss: 0.2571:  15%|█▌        | 15/100 [00:14<01:21,  1.04it/s]
Epoch 15 | train_loss: 0.2566:  15%|█▌        | 15/100 [00:15<01:21,  1.04it/s]
